STATION_ID,STATION_ID_TYPE,STATE_NAME,STATION_LOCATION,CATEGORY,STATION_STATUS,LATITUDE,LONGITUDE,STATE_NAME_MWQI,STATION_LOCATION_MWQI,CATEGORY_MWQI,LATEST_MWQI,LATEST_CLASS,MWQI_2021,MWQI_2022,MWQI_2023,MWQI_2024,MWQI_2025,CHANGE_1Y,CHANGE_5Y,MEAN_5Y,MIN_5Y,TREND_SLOPE_5Y,TREND_DIRECTION,CURRENT_POOR,CURRENT_MODERATE,DECLINING_5Y,DROP_5_PLUS,DROP_10_PLUS
MMTE006,MODERN,Terengganu,Kuala Sungai Paka,Estuary,1.0,4.655,103.444,Terengganu,Kuala Sungai Paka,Estuary,84.0,Good,65.0,87.0,83.0,83.0,84.0,1.0,19.0,80.4,65.0,3.400000000000109,Improving,False,False,False,False,False
MMTE007,MODERN,Terengganu,Kuala Sungai Setiu,Estuary,1.0,5.65189,102.764,Terengganu,Kuala Sungai Setiu,Estuary,90.0,Excellent,92.0,75.0,92.0,92.0,90.0,-2.0,-2.0,88.2,75.0,1.2999999999992713,Improving,False,False,False,False,False
MMTE008,MODERN,Terengganu,Kuala Sungai Terengganu,Estuary,1.0,5.33979,103.152,Terengganu,Kuala Sungai Terengganu,Estuary,74.0,Moderate,66.0,59.0,69.0,59.0,74.0,15.0,8.0,65.4,59.0,1.59999999999984,Improving,False,True,False,False,False
MMTE009,MODERN,Terengganu,Kuala Sungai Kemaman/ Chukai,Estuary,1.0,4.22637,103.447,Terengganu,Kuala Sungai Kemaman/ Chukai,Estuary,75.0,Moderate,58.0,59.0,60.0,64.0,75.0,11.0,17.0,63.2,58.0,3.8999999999994506,Improving,False,True,False,False,False
MMTE010,MODERN,Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",Estuary,1.0,4.27831,103.479,Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",Estuary,96.0,Excellent,94.0,97.0,95.0,97.0,96.0,-1.0,2.0,95.8,94.0,0.3999999999999879,Stable,False,False,False,False,False
MMTE011,MODERN,Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",Estuary,1.0,4.2705,103.478,Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",Estuary,96.0,Excellent,93.0,96.0,95.0,97.0,96.0,-1.0,3.0,95.4,93.0,0.6999999999999382,Improving,False,False,False,False,False
MMTE012,MODERN,Terengganu,"Tioxide Selatan (KSB, T. Kalong)",Estuary,1.0,4.25114,103.466,Terengganu,"Tioxide Selatan (Ksb, T. Kalong)",Estuary,96.0,Excellent,86.0,95.0,95.0,97.0,96.0,-1.0,10.0,93.8,86.0,2.199999999999874,Improving,False,False,False,False,False
MMTE013,MODERN,Terengganu,Pulau Duyung,Estuary,1.0,5.33489,103.129,Terengganu,Pulau Duyung,Estuary,73.0,Moderate,59.0,60.0,59.0,59.0,73.0,14.0,14.0,62.0,59.0,2.699999999999731,Improving,False,True,False,False,False
MMDE001,MODERN,Kelantan,Kuala Sungai Golok,Estuary,1.0,6.23286,102.09,Kelantan,Kuala Sungai Golok,Estuary,82.0,Good,79.0,65.0,74.0,87.0,82.0,-5.0,3.0,77.4,65.0,2.7999999999988883,Improving,False,False,False,False,False
MMDE002,MODERN,Kelantan,Kuala Sungai Kelantan,Estuary,1.0,6.21685,102.237,Kelantan,Kuala Sungai Kelantan,Estuary,68.0,Moderate,70.0,57.0,66.0,79.0,68.0,-11.0,-2.0,68.0,57.0,1.799999999999019,Improving,False,True,False,False,False
MMDE003,MODERN,Kelantan,Kuala Sungai Pengkalan Chepa,Estuary,1.0,6.18574,102.303,Kelantan,Kuala Sungai Pengkalan Chepa,Estuary,58.0,Moderate,64.0,59.0,61.0,59.0,58.0,-1.0,-6.0,60.2,58.0,-1.1999999999999298,Declining,False,True,True,True,False
MMDE004,MODERN,Kelantan,Kuala Sungai Pengkalan Datu,Estuary,1.0,6.16928,102.344,Kelantan,Kuala Sungai Pengkalan Datu,Estuary,71.0,Moderate,59.0,69.0,59.0,87.0,71.0,-16.0,12.0,69.0,59.0,4.199999999999031,Improving,False,True,False,False,False
MMDE005,MODERN,Kelantan,Kuala Sungai Kemasin,Estuary,1.0,6.13006,102.371,Kelantan,Kuala Sungai Kemasin,Estuary,58.0,Moderate,59.0,58.0,63.0,89.0,58.0,-31.0,-1.0,65.4,58.0,2.8999999999987955,Improving,False,True,False,False,False
MMQE001,MODERN,Sarawak,Kuala Sungai Semantan,Estuary,1.0,1.81153,109.781,Sarawak,Kuala Sungai Semantan,Estuary,78.0,Moderate,90.0,70.0,71.0,62.0,78.0,16.0,-12.0,74.2,62.0,-3.1999999999997613,Declining,False,True,True,True,True
MMQE002,MODERN,Sarawak,Kuala Sungai Sarawak,Estuary,1.0,1.64103,110.49,Sarawak,Kuala Sungai Sarawak,Estuary,69.0,Moderate,85.0,82.0,71.0,73.0,69.0,-4.0,-16.0,76.0,69.0,-4.099999999999483,Declining,False,True,True,True,True
MMQE003,MODERN,Sarawak,Kuala Sungai Bako,Estuary,1.0,1.68306,110.423,Sarawak,Kuala Sungai Bako,Estuary,65.0,Moderate,79.0,88.0,70.0,68.0,65.0,-3.0,-14.0,74.0,65.0,-4.799999999998945,Declining,False,True,True,True,True
MMQE004,MODERN,Sarawak,Kuala Sungai Santubong,Estuary,1.0,1.70127,110.297,Sarawak,Kuala Sungai Santubong,Estuary,72.0,Moderate,90.0,90.0,64.0,73.0,72.0,-1.0,-18.0,77.8,64.0,-5.299999999999279,Declining,False,True,True,True,True
MMQE005,MODERN,Sarawak,Kuala Batang Krian (Kabong),Estuary,1.0,1.78889,111.099,Sarawak,Kuala Batang Krian (Kabong),Estuary,77.0,Moderate,71.0,87.0,58.0,58.0,77.0,19.0,6.0,70.2,58.0,-1.6999999999990432,Declining,False,True,True,False,False
MMQE006,MODERN,Sarawak,Kuala Batang Rejang,Estuary,1.0,2.12278,111.189,Sarawak,Kuala Batang Rejang,Estuary,87.0,Good,85.0,82.0,59.0,72.0,87.0,15.0,2.0,77.0,59.0,-0.6000000000000245,Declining,False,False,True,False,False
MMQE007,MODERN,Sarawak,Kuala Mukah,Estuary,1.0,2.91466,112.095,Sarawak,Kuala Mukah,Estuary,72.0,Moderate,62.0,70.0,58.0,80.0,72.0,-8.0,10.0,68.4,58.0,2.9999999999993445,Improving,False,True,False,False,False
MMQE008,MODERN,Sarawak,Kuala Batang Kemena,Estuary,1.0,3.1815,113.029,Sarawak,Kuala Batang Kemena,Estuary,72.0,Moderate,58.0,55.0,58.0,61.0,72.0,11.0,14.0,60.8,55.0,3.399999999999426,Improving,False,True,False,False,False
MMQE009,MODERN,Sarawak,Kuala Tanjung Similajau,Estuary,1.0,3.51792,113.301,Sarawak,Kuala Tanjung Similajau,Estuary,69.0,Moderate,85.0,67.0,59.0,59.0,69.0,10.0,-16.0,67.8,59.0,-3.999999999999768,Declining,False,True,True,True,True
MMQE010,MODERN,Sarawak,Kuala Sungai Panipah,Estuary,1.0,3.46967,113.261,Sarawak,Kuala Sungai Panipah,Estuary,65.0,Moderate,83.0,64.0,58.0,62.0,65.0,3.0,-18.0,66.4,58.0,-3.7999999999999656,Declining,False,True,True,True,True
MMQE011,MODERN,Sarawak,Kuala Pantai Nyalau,Estuary,1.0,3.64283,113.383,Sarawak,Kuala Pantai Nyalau,Estuary,64.0,Moderate,71.0,84.0,61.0,59.0,64.0,5.0,-7.0,67.8,59.0,-3.8999999999988946,Declining,False,True,True,True,False
MMQE012,MODERN,Sarawak,Kuala Sungai Baram,Estuary,1.0,4.597,113.969,Sarawak,Kuala Sungai Baram,Estuary,57.0,Moderate,76.0,55.0,61.0,58.0,57.0,-1.0,-19.0,61.4,55.0,-3.50000000000001,Declining,False,True,True,True,True
MMQE013,MODERN,Sarawak,Kuala Sungai Miri,Estuary,1.0,4.39932,113.978,Sarawak,Kuala Sungai Miri,Estuary,57.0,Moderate,63.0,54.0,64.0,57.0,57.0,0.0,-6.0,59.0,54.0,-0.9000000000000143,Declining,False,True,True,True,False
MMSE001,MODERN,Sabah,Kuala Penyu,Estuary,1.0,5.57273,115.605,Sabah,Kuala Penyu,Estuary,64.0,Moderate,58.0,66.0,65.0,57.0,64.0,7.0,6.0,62.0,57.0,0.30000000000037436,Stable,False,True,False,False,False
MMSE002,MODERN,Sabah,Muara Sungai Inanam,Estuary,1.0,6.01272,116.11,Sabah,Muara Sungai Inanam,Estuary,56.0,Moderate,59.0,58.0,59.0,57.0,56.0,-1.0,-3.0,57.8,56.0,-0.6999999999998926,Declining,False,True,True,False,False
MMKR001,MODERN,Kedah,Singa Besar,Island,1.0,6.22604,99.7354,Kedah,Singa Besar,Island,95.0,Excellent,88.0,90.0,96.0,95.0,95.0,0.0,7.0,92.8,88.0,1.899999999999761,Improving,False,False,False,False,False
MMKR002,MODERN,Kedah,Dayang Bunting,Island,1.0,6.20725,99.7803,Kedah,Dayang Bunting,Island,95.0,Excellent,95.0,91.0,96.0,95.0,95.0,0.0,0.0,94.4,91.0,0.399999999999833,Stable,False,False,False,False,False
MMKM001,MODERN,Kedah,Payar,Island,1.0,6.06353,100.042,Kedah,Payar,Island,96.0,Excellent,95.0,96.0,96.0,96.0,96.0,0.0,1.0,95.8,95.0,0.2000000000000012,Stable,False,False,False,False,False
MMKM002,MODERN,Kedah,Kaca,Island,1.0,6.07172,100.052,Kedah,Kaca,Island,96.0,Excellent,95.0,94.0,97.0,97.0,96.0,-1.0,1.0,95.8,94.0,0.49999999999987793,Stable,False,False,False,False,False
MMKD001,MODERN,Kedah,Pantai Kuah,Island,1.0,6.30881,99.8511,Kedah,Pantai Kuah,Island,95.0,Excellent,93.0,91.0,96.0,95.0,95.0,0.0,2.0,94.0,91.0,0.7999999999998277,Improving,False,False,False,False,False
MMKD002,MODERN,Kedah,Pantai Chenang,Island,1.0,6.30267,99.7166,Kedah,Pantai Chenang,Island,95.0,Excellent,91.0,89.0,94.0,96.0,95.0,-1.0,4.0,93.0,89.0,1.4999999999996565,Improving,False,False,False,False,False
MMKD003,MODERN,Kedah,Tanjung Rhu,Island,1.0,6.45681,99.8218,Kedah,Tanjung Rhu,Island,95.0,Excellent,91.0,91.0,96.0,96.0,95.0,-1.0,4.0,93.8,91.0,1.2999999999997847,Improving,False,False,False,False,False
MMKD004,MODERN,Kedah,Teluk Ewa,Island,1.0,6.43425,99.755,Kedah,Teluk Ewa,Island,95.0,Excellent,92.0,96.0,88.0,96.0,95.0,-1.0,3.0,93.4,88.0,0.5999999999999022,Improving,False,False,False,False,False
MMKM003,MODERN,Kedah,Segantang,Island,1.0,6.04353,99.9261,Kedah,Segantang,Island,96.0,Excellent,96.0,96.0,97.0,95.0,96.0,1.0,0.0,96.0,95.0,-0.09999999999993998,Stable,False,False,False,False,False
MMKP004,MODERN,Kedah,Perak,Island,1.0,5.68145,98.936,Kedah,Pulau Perak,Island,96.0,Excellent,92.0,96.0,96.0,96.0,96.0,0.0,4.0,95.2,92.0,0.7999999999999907,Improving,False,False,False,False,False
MMPD001,MODERN,Pulau Pinang,Batu Maung,Island,1.0,5.28524,100.292,P. Pinang,Batu Maung,Island,62.0,Moderate,57.0,59.0,67.0,69.0,62.0,-7.0,5.0,62.8,57.0,1.999999999999635,Improving,False,True,False,False,False
MMPD002,MODERN,Pulau Pinang,Padang Kota,Island,1.0,5.41921,100.346,P. Pinang,Padang Kota,Island,59.0,Moderate,60.0,81.0,75.0,76.0,59.0,-17.0,-1.0,70.2,59.0,-0.6999999999994557,Declining,False,True,True,False,False
MMPR001,MODERN,Pulau Pinang,Aman,Island,1.0,5.26743,100.394,P. Pinang,Aman,Island,91.0,Excellent,72.0,92.0,91.0,92.0,91.0,-1.0,19.0,87.6,72.0,3.799999999999952,Improving,False,False,False,False,False
MMPR002,MODERN,Pulau Pinang,Jerejak,Island,1.0,5.33333,100.317,P. Pinang,Jerejak,Island,88.0,Good,76.0,59.0,73.0,70.0,88.0,18.0,12.0,73.2,59.0,3.499999999999159,Improving,False,False,False,False,False
MMPR003,MODERN,Pulau Pinang,Kendi,Island,1.0,5.23038,100.182,P. Pinang,Kendi,Island,95.0,Excellent,92.0,85.0,96.0,95.0,95.0,0.0,3.0,92.6,85.0,1.599999999999558,Improving,False,False,False,False,False
MMPR004,MODERN,Pulau Pinang,Rimau,Island,1.0,5.24415,100.273,P. Pinang,Rimau,Island,96.0,Excellent,92.0,93.0,96.0,96.0,96.0,0.0,4.0,94.6,92.0,1.0999999999998493,Improving,False,False,False,False,False
MMPD003,MODERN,Pulau Pinang,Teluk Bahang,Island,1.0,5.46083,100.214,P. Pinang,Teluk Bahang,Island,92.0,Excellent,83.0,87.0,94.0,87.0,92.0,5.0,9.0,88.6,83.0,1.799999999999992,Improving,False,False,False,False,False
MMPR005,MODERN,Pulau Pinang,Gedong,Island,1.0,5.27346,100.39,P. Pinang,Gedong,Island,92.0,Excellent,82.0,91.0,91.0,92.0,92.0,0.0,10.0,89.6,82.0,2.099999999999921,Improving,False,False,False,False,False
MMAR001,MODERN,Perak,Pantai Teluk Gedong,Island,1.0,4.19421,100.581,Perak,Pantai Teluk Gedong,Island,94.0,Excellent,88.0,84.0,91.0,96.0,94.0,-2.0,6.0,90.6,84.0,2.399999999999402,Improving,False,False,False,False,False
MMAR002,MODERN,Perak,Pantai Puteri Dewi,Island,1.0,4.25314,100.544,Perak,Pantai Puteri Dewi,Island,94.0,Excellent,95.0,94.0,94.0,96.0,94.0,-2.0,-1.0,94.6,94.0,-7.546360048343934e-14,Stable,False,False,False,False,False
MMAR003,MODERN,Perak,Pangkor Laut,Island,1.0,4.20159,100.547,Perak,Pangkor Laut,Island,95.0,Excellent,96.0,95.0,95.0,94.0,95.0,1.0,-1.0,95.0,94.0,-0.2999999999999506,Stable,False,False,False,False,False
MMAR004,MODERN,Perak,Sembilan,Island,1.0,4.00853,100.544,Perak,Sembilan,Island,95.0,Excellent,94.0,96.0,93.0,96.0,95.0,-1.0,1.0,94.8,93.0,0.1999999999999782,Stable,False,False,False,False,False
MMAP001,MODERN,Perak,Tukun Perak,Island,1.0,4.11689,100.561,Perak,Tukun Perak,Island,95.0,Excellent,96.0,96.0,92.0,96.0,95.0,-1.0,-1.0,95.0,92.0,-0.20000000000002874,Stable,False,False,False,False,False
MMBR001,MODERN,Selangor,Ketam,Island,1.0,3.018,101.258,Selangor,Ketam,Island,81.0,Good,72.0,85.0,94.0,88.0,81.0,-7.0,9.0,84.0,72.0,2.100000000000066,Improving,False,False,False,False,False
MMBR002,MODERN,Selangor,Angsa,Island,1.0,3.18556,101.219,Selangor,Angsa,Island,90.0,Excellent,89.0,83.0,95.0,93.0,90.0,-3.0,1.0,90.0,83.0,1.19999999999963,Improving,False,False,False,False,False
MMBR003,MODERN,Selangor,Lumut,Island,1.0,2.9985,101.362,Selangor,Lumut,Island,54.0,Moderate,50.0,47.0,53.0,53.0,54.0,1.0,4.0,51.4,47.0,1.3999999999996962,Improving,False,True,False,False,False
MMNP001,MODERN,N. Sembilan,Arang,Island,1.0,2.51647,101.795,N. Sembilan,Arang,Island,95.0,Excellent,94.0,92.0,94.0,95.0,95.0,0.0,1.0,94.0,92.0,0.49999999999984357,Stable,False,False,False,False,False
MMMR001,MODERN,Melaka,Upeh (Point A),Island,1.0,2.19489,102.205,Melaka,Upeh (Point A),Island,90.0,Excellent,77.0,77.0,94.0,92.0,90.0,-2.0,13.0,86.0,77.0,4.099999999999346,Improving,False,False,False,False,False
MMMR002,MODERN,Melaka,Upeh (Point B),Island,1.0,2.18975,102.203,Melaka,Upeh (Point B),Island,90.0,Excellent,87.0,85.0,94.0,94.0,90.0,-4.0,3.0,90.0,85.0,1.4999999999996538,Improving,False,False,False,False,False
MMMR003,MODERN,Melaka,Besar (Point A),Island,1.0,2.11669,102.332,Melaka,Besar (Point A),Island,95.0,Excellent,96.0,95.0,95.0,96.0,95.0,-1.0,-1.0,95.4,95.0,-0.10000000000003575,Stable,False,False,False,False,False
MMMR004,MODERN,Melaka,Besar (Point B),Island,1.0,2.10672,102.322,Melaka,Besar (Point B),Island,95.0,Excellent,94.0,94.0,95.0,96.0,95.0,-1.0,1.0,94.8,94.0,0.39999999999991676,Stable,False,False,False,False,False
MMMR005,MODERN,Melaka,Undan (Point A),Island,1.0,2.04894,102.332,Melaka,Undan (Point A),Island,95.0,Excellent,96.0,94.0,95.0,96.0,95.0,-1.0,-1.0,95.2,94.0,-7.19968624187994e-14,Stable,False,False,False,False,False
MMMR006,MODERN,Melaka,Undan (Point B),Island,1.0,2.04728,102.335,Melaka,Undan (Point B),Island,95.0,Excellent,95.0,94.0,94.0,96.0,95.0,-1.0,0.0,94.8,94.0,0.1999999999999041,Stable,False,False,False,False,False
MMJR001,MODERN,Johor,Setindan,Island,1.0,2.47664,103.858,Johor,Setindan,Island,95.0,Excellent,97.0,97.0,96.0,97.0,95.0,-2.0,-2.0,96.4,95.0,-0.39999999999995844,Stable,False,False,False,False,False
MMJR002,MODERN,Johor,Babi Tengah,Island,1.0,2.47549,103.955,Johor,Babi Tengah,Island,96.0,Excellent,93.0,97.0,97.0,97.0,96.0,-1.0,3.0,96.0,93.0,0.6000000000000086,Improving,False,False,False,False,False
MMJM001,MODERN,Johor,Dayang,Island,1.0,2.47022,104.504,Johor,Dayang,Island,97.0,Excellent,95.0,93.0,97.0,96.0,97.0,1.0,2.0,95.6,93.0,0.6999999999998577,Improving,False,False,False,False,False
MMJM002,MODERN,Johor,Nanga Besar,Island,1.0,2.27064,104.129,Johor,Nanga Besar,Island,93.0,Excellent,78.0,94.0,97.0,97.0,93.0,-4.0,15.0,91.8,78.0,3.2999999999998963,Improving,False,False,False,False,False
MMJM003,MODERN,Johor,Sibu Tengah,Island,1.0,2.18192,104.096,Johor,Sibu Tengah,Island,94.0,Excellent,96.0,96.0,97.0,96.0,94.0,-2.0,-2.0,95.8,94.0,-0.3999999999999372,Stable,False,False,False,False,False
MMJM004,MODERN,Johor,Pemanggil,Island,1.0,2.56908,104.326,Johor,Pemanggil,Island,93.0,Excellent,94.0,95.0,96.0,96.0,93.0,-3.0,-1.0,94.8,93.0,-0.09999999999997669,Stable,False,False,False,False,False
MMJP001,MODERN,Johor,Kukup,Island,1.0,1.32831,103.437,Johor,Kukup,Island,84.0,Good,70.0,89.0,73.0,86.0,84.0,-2.0,14.0,80.4,70.0,2.4999999999999427,Improving,False,False,False,False,False
MMJP002,MODERN,Johor,Pisang,Island,1.0,1.46828,103.263,Johor,Pisang,Island,88.0,Good,86.0,90.0,92.0,95.0,88.0,-7.0,2.0,90.2,86.0,0.899999999999858,Improving,False,False,False,False,False
MMCM001,MODERN,Pahang,Tioman (Teluk Salang),Island,1.0,2.775,104.117,Pahang,Pulau Tioman (Kg. Genting),Island,96.0,Excellent,96.0,96.0,97.0,96.0,96.0,0.0,0.0,96.2,96.0,1.7909995837724238e-14,Stable,False,False,False,False,False
MMCM002,MODERN,Pahang,Tioman (Kg. Nipah),Island,1.0,2.87637,104.152,Pahang,Pulau Tioman (Teluk Salang),Island,96.0,Excellent,96.0,97.0,97.0,96.0,96.0,0.0,0.0,96.4,96.0,-0.09999999999993321,Stable,False,False,False,False,False
MMCM003,MODERN,Pahang,Tulai,Island,1.0,2.90532,104.107,Pahang,Tulai,Island,96.0,Excellent,97.0,97.0,97.0,96.0,96.0,0.0,-1.0,96.6,96.0,-0.2999999999999339,Stable,False,False,False,False,False
MMCM004,MODERN,Pahang,Labas,Island,1.0,2.89506,104.047,Pahang,Labas,Island,97.0,Excellent,97.0,97.0,96.0,96.0,97.0,1.0,0.0,96.6,96.0,-0.09999999999996166,Stable,False,False,False,False,False
MMCM005,MODERN,Pahang,Cebeh,Island,1.0,2.93018,104.099,Pahang,Cebeh,Island,97.0,Excellent,96.0,97.0,97.0,97.0,97.0,0.0,1.0,96.8,96.0,0.2000000000000054,Stable,False,False,False,False,False
MMCM006,MODERN,Pahang,Sepui,Island,1.0,2.88598,104.067,Pahang,Sepui,Island,96.0,Excellent,97.0,96.0,97.0,97.0,96.0,-1.0,-1.0,96.6,96.0,-0.10000000000001186,Stable,False,False,False,False,False
MMCM007,MODERN,Pahang,Sembilang,Island,1.0,2.67006,103.91,Pahang,Sembilang,Island,97.0,Excellent,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,97.0,1.5870362578864422e-15,Stable,False,False,False,False,False
MMCM008,MODERN,Pahang,Seri Buat,Island,1.0,2.70019,103.898,Pahang,Seri Buat,Island,96.0,Excellent,97.0,97.0,97.0,96.0,96.0,0.0,-1.0,96.6,96.0,-0.2999999999999339,Stable,False,False,False,False,False
MMCM009,MODERN,Pahang,Tokong Bahara,Island,1.0,2.66424,104.065,Pahang,Tokong Bahara,Island,96.0,Excellent,95.0,97.0,97.0,95.0,96.0,1.0,1.0,96.0,95.0,1.054545987721638e-13,Stable,False,False,False,False,False
MMTR001,MODERN,Terengganu,Gemia,Island,1.0,5.23106,103.261,Terengganu,Gemia,Island,94.0,Excellent,94.0,97.0,97.0,97.0,94.0,-3.0,0.0,95.8,94.0,6.230847592105481e-14,Stable,False,False,False,False,False
MMTM001,MODERN,Terengganu,Perhentian Besar (South),Island,1.0,5.89448,102.736,Terengganu,Perhentian Besar (South),Island,97.0,Excellent,97.0,96.0,97.0,96.0,97.0,1.0,0.0,96.6,96.0,1.7165810139331818e-15,Stable,False,False,False,False,False
MMTM002,MODERN,Terengganu,Perhentian Besar (West),Island,1.0,5.88931,102.751,Terengganu,Perhentian Besar (West),Island,96.0,Excellent,96.0,97.0,97.0,97.0,96.0,-1.0,0.0,96.6,96.0,2.5026626107976864e-14,Stable,False,False,False,False,False
MMTM003,MODERN,Terengganu,Perhentian Kecil,Island,1.0,5.91792,102.725,Terengganu,Perhentian Kecil,Island,96.0,Excellent,97.0,97.0,96.0,97.0,96.0,-1.0,-1.0,96.6,96.0,-0.19999999999998705,Stable,False,False,False,False,False
MMTM004,MODERN,Terengganu,Redang (North),Island,1.0,5.77561,103.037,Terengganu,Redang (North),Island,96.0,Excellent,96.0,97.0,97.0,97.0,96.0,-1.0,0.0,96.6,96.0,2.5026626107976864e-14,Stable,False,False,False,False,False
MMTM005,MODERN,Terengganu,Redang (South),Island,1.0,5.75253,103.003,Terengganu,Redang (South),Island,97.0,Excellent,96.0,97.0,97.0,96.0,97.0,1.0,1.0,96.6,96.0,0.10000000000005091,Stable,False,False,False,False,False
MMTM006,MODERN,Terengganu,Lang Tengah,Island,1.0,5.79247,102.89,Terengganu,Lang Tengah,Island,96.0,Excellent,97.0,97.0,97.0,97.0,96.0,-1.0,-1.0,96.8,96.0,-0.19999999999997572,Stable,False,False,False,False,False
MMTM007,MODERN,Terengganu,Pinang,Island,1.0,5.74797,103.003,Terengganu,Pinang,Island,96.0,Excellent,96.0,97.0,97.0,97.0,96.0,-1.0,0.0,96.6,96.0,2.5026626107976864e-14,Stable,False,False,False,False,False
MMTM008,MODERN,Terengganu,Ekor Tebu,Island,1.0,5.74044,103.029,Terengganu,Ekor Tebu,Island,95.0,Excellent,97.0,97.0,97.0,96.0,95.0,-1.0,-2.0,96.4,95.0,-0.4999999999999048,Stable,False,False,False,False,False
MMTM009,MODERN,Terengganu,Lima,Island,1.0,5.76986,103.059,Terengganu,Lima,Island,97.0,Excellent,97.0,97.0,97.0,97.0,97.0,0.0,0.0,97.0,97.0,1.5870362578864422e-15,Stable,False,False,False,False,False
MMTM010,MODERN,Terengganu,Kapas,Island,1.0,5.21697,103.26,Terengganu,Kapas,Island,93.0,Excellent,96.0,97.0,97.0,96.0,93.0,-3.0,-3.0,95.8,93.0,-0.6999999999998667,Declining,False,False,True,False,False
MMDP001,MODERN,Kelantan,Panjang,Island,1.0,6.207,102.258,Kelantan,Panjang,Island,92.0,Excellent,92.0,95.0,95.0,96.0,92.0,-4.0,0.0,94.0,92.0,0.10000000000002482,Stable,False,False,False,False,False
MMDP002,MODERN,Kelantan,Kundur,Island,1.0,6.18946,102.292,Kelantan,Kundur,Island,95.0,Excellent,92.0,96.0,95.0,96.0,95.0,-1.0,3.0,94.8,92.0,0.6000000000000028,Improving,False,False,False,False,False
MMQP001,MODERN,Sarawak,Satang,Island,1.0,1.77766,110.165,Sarawak,Satang,Island,88.0,Good,86.0,89.0,81.0,78.0,88.0,10.0,2.0,84.4,78.0,-0.6999999999996452,Declining,False,False,True,False,False
MMQP002,MODERN,Sarawak,Talang-Talang Kecil,Island,1.0,1.89347,109.767,Sarawak,Talang-Talang Kecil,Island,81.0,Good,93.0,86.0,84.0,59.0,81.0,22.0,-12.0,80.6,59.0,-5.09999999999877,Declining,False,False,True,True,True
MMQP003,MODERN,Sarawak,Talang-Talang Besar,Island,1.0,1.91103,109.777,Sarawak,Talang-Talang Besar,Island,78.0,Moderate,93.0,80.0,60.0,62.0,78.0,16.0,-15.0,74.6,60.0,-4.799999999999462,Declining,False,True,True,True,True
MMSR001,MODERN,Sabah,Gaya,Island,1.0,6.01346,116.051,Sabah,Gaya,Island,85.0,Good,72.0,58.0,58.0,71.0,85.0,14.0,13.0,68.8,58.0,3.89999999999891,Improving,False,False,False,False,False
MMSR002,MODERN,Sabah,Mabul,Island,1.0,4.24877,118.633,Sabah,Mabul,Island,60.0,Moderate,71.0,74.0,59.0,58.0,60.0,2.0,-11.0,64.4,58.0,-3.7999999999992475,Declining,False,True,True,True,True
MMSR003,MODERN,Sabah,Sipadan (N),Island,1.0,4.11766,118.628,Sabah,Sipadan (N),Island,75.0,Moderate,66.0,86.0,58.0,71.0,75.0,4.0,9.0,71.2,58.0,0.3000000000003983,Stable,False,True,False,False,False
MMSR004,MODERN,Sabah,Sipadan (W),Island,1.0,4.11417,118.626,Sabah,Sipadan (W),Island,86.0,Good,61.0,62.0,62.0,67.0,86.0,19.0,25.0,67.6,61.0,5.4999999999992575,Improving,False,False,False,False,False
MMSM001,MODERN,Sabah,Sapi,Island,1.0,6.00727,116.01,Sabah,Sapi,Island,86.0,Good,81.0,58.0,59.0,69.0,86.0,17.0,5.0,70.6,58.0,2.099999999999006,Improving,False,False,False,False,False
MMSR005,MODERN,Sabah,Manukan,Island,1.0,5.97335,116.005,Sabah,Manukan,Island,86.0,Good,86.0,57.0,59.0,62.0,86.0,24.0,0.0,70.0,57.0,0.49999999999926703,Stable,False,False,False,False,False
MMSR006,MODERN,Sabah,Tiga,Island,1.0,5.71661,115.651,Sabah,Tiga,Island,89.0,Good,58.0,61.0,71.0,59.0,89.0,30.0,31.0,67.6,58.0,5.999999999999602,Improving,False,False,False,False,False
MMSM002,MODERN,Sabah,Kalampunian Besar,Island,1.0,5.74821,115.676,Sabah,Kalampunian Besar,Island,87.0,Good,58.0,64.0,60.0,58.0,87.0,29.0,29.0,65.4,58.0,5.199999999999654,Improving,False,False,False,False,False
MMSR007,MODERN,Sabah,Kapalai,Island,1.0,4.22746,118.684,Sabah,Kapalai,Island,73.0,Moderate,77.0,69.0,63.0,58.0,73.0,15.0,-4.0,68.0,58.0,-1.899999999999697,Declining,False,True,True,False,False
MMSR008,MODERN,Sabah,Molleangan Besar,Island,1.0,7.08223,117.044,Sabah,Molleangan Besar,Island,73.0,Moderate,61.0,85.0,59.0,76.0,73.0,-3.0,12.0,70.8,59.0,1.5000000000001819,Improving,False,True,False,False,False
MMSR009,MODERN,Sabah,Banggi (South),Island,1.0,7.11169,117.088,Sabah,Banggi (South),Island,81.0,Good,58.0,81.0,59.0,60.0,81.0,21.0,23.0,67.8,58.0,2.500000000000479,Improving,False,False,False,False,False
MMSR010,MODERN,Sabah,Banggi (East),Island,1.0,7.13697,117.107,Sabah,Banggi (East),Island,77.0,Moderate,60.0,85.0,58.0,68.0,77.0,9.0,17.0,69.6,58.0,1.7000000000004127,Improving,False,True,False,False,False
