STATE_NAME,STATION_LOCATION,STATION_ID,YEAR,MWQI,CATEGORY,SOURCE_FILE,MWQI_RANGE,STATION_ID_TYPE,LATITUDE,LONGITUDE,STATION_STATUS
Melaka,Kuala Sungai Kesang,MMME004,2018,82.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2018,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2*,MMME006,2018,64.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru*,MMME007,2018,83.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2018,64.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.22003,102.176,1.0
Johor,Kuala Sungai Melayu,HIST_1437946,2018,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Skudai,HIST_1437922,2018,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Tebrau,HIST_1438943,2018,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Segget,MMJE001,2018,32.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,1.45583,103.766,1.0
Johor,Kuala Sungai Laloh,MMJE002,2018,61.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.43514,103.924,1.0
Johor,Kuala Sungai Johor,MMJE003,2018,92.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,1.48444,104.023,1.0
Johor,Kuala Sungai Batu Pahat,MMJE004,2018,80.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.81451,102.89,1.0
Johor,Kuala Sungai Muar,MMJE005,2018,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.05212,102.552,1.0
Johor,Kuala Sungai Mersing,MMJE006,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.43681,103.842,1.0
Pahang,Kuala Kuantan*,MMCE001,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.80482,103.343,1.0
Pahang,Kuala Rompin Kecil*,MMCE002,2018,93.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,2.82218,103.485,1.0
Pahang,Kuala Pahang*,MMCE003,2018,73.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.53044,103.472,1.0
Pahang,Kuala Nenasi*,MMCE004,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,3.08099,103.441,1.0
Pahang,Kuala Sungai Balok*,MMCE005,2018,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.93492,103.377,1.0
Terengganu,Kuala Sungai Besut,MMTE001,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.83411,102.558,1.0
Terengganu,Kuala Sungai Dungun,MMTE002,2018,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,4.78108,103.428,1.0
Terengganu,Kuala Sungai Ibai,MMTE003,2018,93.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,5.28899,103.176,1.0
Terengganu,Kuala Sungai Kerteh,MMTE004,2018,92.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.51441,103.456,1.0
Terengganu,Kuala Sungai Marang,MMTE005,2018,91.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,5.20944,103.214,1.0
Terengganu,Kuala Sungai Paka,MMTE006,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.655,103.444,1.0
Terengganu,Kuala Sungai Setiu,MMTE007,2018,93.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,5.65189,102.764,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2019,52.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2019,52.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2019,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2019,45.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2019,52.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2019,54.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2019,56.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2*,MMME006,2019,52.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru*,MMME007,2019,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2019,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.22003,102.176,1.0
Johor,Kuala Sungai Melayu,HIST_1437946,2019,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Skudai,HIST_1437922,2019,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Tebrau,HIST_1438943,2019,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Segget,MMJE001,2019,33.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,1.45583,103.766,1.0
Johor,Kuala Sungai Laloh,MMJE002,2019,39.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,1.43514,103.924,1.0
Johor,Kuala Sungai Johor,MMJE003,2019,72.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.48444,104.023,1.0
Johor,Kuala Sungai Batu Pahat,MMJE004,2019,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.81451,102.89,1.0
Johor,Kuala Sungai Muar,MMJE005,2019,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.05212,102.552,1.0
Johor,Kuala Sungai Mersing,MMJE006,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.43681,103.842,1.0
Pahang,Kuala Kuantan*,MMCE001,2019,56.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.80482,103.343,1.0
Pahang,Kuala Rompin Kecil*,MMCE002,2019,69.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.82218,103.485,1.0
Pahang,Kuala Pahang*,MMCE003,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.53044,103.472,1.0
Pahang,Kuala Nenasi*,MMCE004,2019,63.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.08099,103.441,1.0
Pahang,Kuala Sungai Balok*,MMCE005,2019,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.93492,103.377,1.0
Terengganu,Kuala Sungai Besut,MMTE001,2019,58.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.83411,102.558,1.0
Terengganu,Kuala Sungai Dungun,MMTE002,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.78108,103.428,1.0
Terengganu,Kuala Sungai Ibai,MMTE003,2019,85.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,5.28899,103.176,1.0
Terengganu,Kuala Sungai Kerteh,MMTE004,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.51441,103.456,1.0
Terengganu,Kuala Sungai Marang,MMTE005,2019,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.20944,103.214,1.0
Terengganu,Kuala Sungai Paka,MMTE006,2019,58.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.655,103.444,1.0
Terengganu,Kuala Sungai Setiu,MMTE007,2019,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,5.65189,102.764,1.0
N. Sembilan,Kuala Sungai Linggi,MMNE001,2020,64.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.39101,101.973,1.0
N. Sembilan,Kuala Sungai Lukut,MMNE002,2020,52.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.57802,101.788,1.0
Melaka,Kuala Sungai Melaka,MMME001,2020,56.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.18572,102.242,1.0
Melaka,Kuala Sungai Sri Melaka,MMME002,2020,53.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.20647,102.198,1.0
Melaka,Kuala Sungai Merlimau,MMME003,2020,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.12689,102.414,1.0
Melaka,Kuala Sungai Kesang,MMME004,2020,85.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.09814,102.489,1.0
Melaka,Kuala Sungai Sebatu,MMME005,2020,63.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.10753,102.462,1.0
Melaka,Kuala Sungai Melaka 2*,MMME006,2020,54.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.186872,102.243231,1.0
Melaka,Kuala Sungai Baru*,MMME007,2020,56.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.35244,102.033,1.0
Melaka,Kuala Sungai Lereh,MMME008,2020,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.22003,102.176,1.0
Johor,Kuala Sungai Melayu,HIST_1437946,2020,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Skudai,HIST_1437922,2020,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Tebrau,HIST_1438943,2020,,Estuary,mqims 2016-2020.pdf,,LEGACY,,,
Johor,Kuala Sungai Segget,MMJE001,2020,41.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,1.45583,103.766,1.0
Johor,Kuala Sungai Laloh,MMJE002,2020,42.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,1.43514,103.924,1.0
Johor,Kuala Sungai Johor,MMJE003,2020,88.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.48444,104.023,1.0
Johor,Kuala Sungai Batu Pahat,MMJE004,2020,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.81451,102.89,1.0
Johor,Kuala Sungai Muar,MMJE005,2020,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.05212,102.552,1.0
Johor,Kuala Sungai Mersing,MMJE006,2020,62.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.43681,103.842,1.0
Pahang,Kuala Kuantan*,MMCE001,2020,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.80482,103.343,1.0
Pahang,Kuala Rompin Kecil*,MMCE002,2020,79.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.82218,103.485,1.0
Pahang,Kuala Pahang*,MMCE003,2020,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.53044,103.472,1.0
Pahang,Kuala Nenasi*,MMCE004,2020,93.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,3.08099,103.441,1.0
Pahang,Kuala Sungai Balok*,MMCE005,2020,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.93492,103.377,1.0
Terengganu,Kuala Sungai Besut,MMTE001,2020,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.83411,102.558,1.0
Terengganu,Kuala Sungai Dungun,MMTE002,2020,60.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.78108,103.428,1.0
Terengganu,Kuala Sungai Ibai,MMTE003,2020,77.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.28899,103.176,1.0
Terengganu,Kuala Sungai Kerteh,MMTE004,2020,73.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.51441,103.456,1.0
Terengganu,Kuala Sungai Marang,MMTE005,2020,71.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.20944,103.214,1.0
Terengganu,Kuala Sungai Paka,MMTE006,2020,73.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.655,103.444,1.0
Terengganu,Kuala Sungai Setiu,MMTE007,2020,64.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.65189,102.764,1.0
Terengganu,Kuala Sungai Terengganu,MMTE008,2016,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33979,103.152,1.0
Terengganu,Kuala Sungai Kemaman / Chukai,MMTE009,2016,56.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.22637,103.447,1.0
Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",MMTE010,2016,63.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.27831,103.479,1.0
Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",MMTE011,2016,61.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.2705,103.478,1.0
Terengganu,"Tioxide Selatan (KSB, T. Kalong)",MMTE012,2016,,Estuary,mqims 2016-2020.pdf,,MODERN,4.25114,103.466,1.0
Terengganu,Pulau Duyung,MMTE013,2016,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33489,103.129,1.0
Kelantan,Kuala Sungai Golok,MMDE001,2016,76.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.23286,102.09,1.0
Kelantan,Kuala Sungai Kelantan,MMDE002,2016,74.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.21685,102.237,1.0
Kelantan,Kuala Sungai Pengkalan Chepa,MMDE003,2016,72.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.18574,102.303,1.0
Kelantan,Kuala Sungai Pengkalan Datu,MMDE004,2016,61.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.16928,102.344,1.0
Kelantan,Kuala Sungai Kemasin,MMDE005,2016,57.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.13006,102.371,1.0
Kelantan,Kuala Sungai Semerak*,MMDE006,2016,,Estuary,mqims 2016-2020.pdf,,MODERN,5.89734,102.486,1.0
Sarawak,Kuala Sungai Semantan,MMQE001,2016,90.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,1.81153,109.781,1.0
Sarawak,Kuala Sungai Sarawak,MMQE002,2016,70.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.64103,110.49,1.0
Sarawak,Kuala Sungai Bako,MMQE003,2016,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.68306,110.423,1.0
Sarawak,Kuala Sungai Santubong,MMQE004,2016,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.70127,110.297,1.0
Sarawak,Kuala Batang Krian (Kabong),MMQE005,2016,73.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.78889,111.099,1.0
Sarawak,Kuala Batang Rejang,MMQE006,2016,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.12278,111.189,1.0
Sarawak,Kuala Mukah,MMQE007,2016,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.91466,112.095,1.0
Sarawak,Kuala Batang Kemena,MMQE008,2016,69.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.1815,113.029,1.0
Sarawak,Kuala Tanjung Similajau,MMQE009,2016,92.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,3.51792,113.301,1.0
Sarawak,Kuala Sungai Panipah,MMQE010,2016,92.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,3.46967,113.261,1.0
Sarawak,Kuala Pantai Nyalau,MMQE011,2016,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.64283,113.383,1.0
Sarawak,Kuala Sungai Baram,MMQE012,2016,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.597,113.969,1.0
Sarawak,Kuala Sungai Miri,MMQE013,2016,68.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.39932,113.978,1.0
Sarawak,Kuala Sungai Trusan*,MMQE014,2016,,Estuary,mqims 2016-2020.pdf,,MODERN,2.87553,111.878,1.0
Sabah,Kuala Penyu,MMSE001,2016,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.57273,115.605,1.0
Sabah,Muara Sungai Inanam,MMSE002,2016,45.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,6.01272,116.11,1.0
Terengganu,Kuala Sungai Terengganu,MMTE008,2017,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33979,103.152,1.0
Terengganu,Kuala Sungai Kemaman / Chukai,MMTE009,2017,90.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.22637,103.447,1.0
Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",MMTE010,2017,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,4.27831,103.479,1.0
Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",MMTE011,2017,90.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.2705,103.478,1.0
Terengganu,"Tioxide Selatan (KSB, T. Kalong)",MMTE012,2017,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.25114,103.466,1.0
Terengganu,Pulau Duyung,MMTE013,2017,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33489,103.129,1.0
Kelantan,Kuala Sungai Golok,MMDE001,2017,75.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.23286,102.09,1.0
Kelantan,Kuala Sungai Kelantan,MMDE002,2017,79.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.21685,102.237,1.0
Kelantan,Kuala Sungai Pengkalan Chepa,MMDE003,2017,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,6.18574,102.303,1.0
Kelantan,Kuala Sungai Pengkalan Datu,MMDE004,2017,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,6.16928,102.344,1.0
Kelantan,Kuala Sungai Kemasin,MMDE005,2017,63.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.13006,102.371,1.0
Kelantan,Kuala Sungai Semerak*,MMDE006,2017,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,5.89734,102.486,1.0
Sarawak,Kuala Sungai Semantan,MMQE001,2017,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.81153,109.781,1.0
Sarawak,Kuala Sungai Sarawak,MMQE002,2017,85.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.64103,110.49,1.0
Sarawak,Kuala Sungai Bako,MMQE003,2017,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.68306,110.423,1.0
Sarawak,Kuala Sungai Santubong,MMQE004,2017,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.70127,110.297,1.0
Sarawak,Kuala Batang Krian (Kabong),MMQE005,2017,64.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.78889,111.099,1.0
Sarawak,Kuala Batang Rejang,MMQE006,2017,83.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.12278,111.189,1.0
Sarawak,Kuala Mukah,MMQE007,2017,72.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.91466,112.095,1.0
Sarawak,Kuala Batang Kemena,MMQE008,2017,68.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.1815,113.029,1.0
Sarawak,Kuala Tanjung Similajau,MMQE009,2017,84.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.51792,113.301,1.0
Sarawak,Kuala Sungai Panipah,MMQE010,2017,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.46967,113.261,1.0
Sarawak,Kuala Pantai Nyalau,MMQE011,2017,84.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.64283,113.383,1.0
Sarawak,Kuala Sungai Baram,MMQE012,2017,72.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.597,113.969,1.0
Sarawak,Kuala Sungai Miri,MMQE013,2017,61.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.39932,113.978,1.0
Sarawak,Kuala Sungai Trusan*,MMQE014,2017,70.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,2.87553,111.878,1.0
Sabah,Kuala Penyu,MMSE001,2017,71.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.57273,115.605,1.0
Sabah,Muara Sungai Inanam,MMSE002,2017,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,6.01272,116.11,1.0
Terengganu,Kuala Sungai Terengganu,MMTE008,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33979,103.152,1.0
Terengganu,Kuala Sungai Kemaman / Chukai,MMTE009,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.22637,103.447,1.0
Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",MMTE010,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.27831,103.479,1.0
Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",MMTE011,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.2705,103.478,1.0
Terengganu,"Tioxide Selatan (KSB, T. Kalong)",MMTE012,2018,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.25114,103.466,1.0
Terengganu,Pulau Duyung,MMTE013,2018,66.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33489,103.129,1.0
Kelantan,Kuala Sungai Golok,MMDE001,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.23286,102.09,1.0
Kelantan,Kuala Sungai Kelantan,MMDE002,2018,65.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.21685,102.237,1.0
Kelantan,Kuala Sungai Pengkalan Chepa,MMDE003,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.18574,102.303,1.0
Kelantan,Kuala Sungai Pengkalan Datu,MMDE004,2018,81.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,6.16928,102.344,1.0
Kelantan,Kuala Sungai Kemasin,MMDE005,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.13006,102.371,1.0
Kelantan,Kuala Sungai Semerak*,MMDE006,2018,67.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.89734,102.486,1.0
Sarawak,Kuala Sungai Semantan,MMQE001,2018,90.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,1.81153,109.781,1.0
Sarawak,Kuala Sungai Sarawak,MMQE002,2018,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.64103,110.49,1.0
Sarawak,Kuala Sungai Bako,MMQE003,2018,90.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,1.68306,110.423,1.0
Sarawak,Kuala Sungai Santubong,MMQE004,2018,88.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.70127,110.297,1.0
Sarawak,Kuala Batang Krian (Kabong),MMQE005,2018,76.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.78889,111.099,1.0
Sarawak,Kuala Batang Rejang,MMQE006,2018,85.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.12278,111.189,1.0
Sarawak,Kuala Mukah,MMQE007,2018,83.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.91466,112.095,1.0
Sarawak,Kuala Batang Kemena,MMQE008,2018,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.1815,113.029,1.0
Sarawak,Kuala Tanjung Similajau,MMQE009,2018,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.51792,113.301,1.0
Sarawak,Kuala Sungai Panipah,MMQE010,2018,89.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,3.46967,113.261,1.0
Sarawak,Kuala Pantai Nyalau,MMQE011,2018,79.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,3.64283,113.383,1.0
Sarawak,Kuala Sungai Baram,MMQE012,2018,76.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.597,113.969,1.0
Sarawak,Kuala Sungai Miri,MMQE013,2018,78.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.39932,113.978,1.0
Sarawak,Kuala Sungai Trusan*,MMQE014,2018,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,2.87553,111.878,1.0
Sabah,Kuala Penyu,MMSE001,2018,92.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,5.57273,115.605,1.0
Sabah,Muara Sungai Inanam,MMSE002,2018,91.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,6.01272,116.11,1.0
Terengganu,Kuala Sungai Terengganu,MMTE008,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33979,103.152,1.0
Terengganu,Kuala Sungai Kemaman / Chukai,MMTE009,2019,59.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,4.22637,103.447,1.0
Terengganu,"Tioxide Utara (Kg. Bukit Kuang, Kijal)",MMTE010,2019,95.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.27831,103.479,1.0
Terengganu,"Tioxide Tengah (Pupuk Semangat, Kijal)",MMTE011,2019,94.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,4.2705,103.478,1.0
Terengganu,"Tioxide Selatan (KSB, T. Kalong)",MMTE012,2019,85.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,4.25114,103.466,1.0
Terengganu,Pulau Duyung,MMTE013,2019,58.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.33489,103.129,1.0
Kelantan,Kuala Sungai Golok,MMDE001,2019,58.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.23286,102.09,1.0
Kelantan,Kuala Sungai Kelantan,MMDE002,2019,55.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.21685,102.237,1.0
Kelantan,Kuala Sungai Pengkalan Chepa,MMDE003,2019,53.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.18574,102.303,1.0
Kelantan,Kuala Sungai Pengkalan Datu,MMDE004,2019,68.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,6.16928,102.344,1.0
Kelantan,Kuala Sungai Kemasin,MMDE005,2019,39.0,Estuary,mqims 2016-2020.pdf,Poor,MODERN,6.13006,102.371,1.0
Kelantan,Kuala Sungai Semerak*,MMDE006,2019,69.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,5.89734,102.486,1.0
Sarawak,Kuala Sungai Semantan,MMQE001,2019,91.0,Estuary,mqims 2016-2020.pdf,Excellent,MODERN,1.81153,109.781,1.0
Sarawak,Kuala Sungai Sarawak,MMQE002,2019,86.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.64103,110.49,1.0
Sarawak,Kuala Sungai Bako,MMQE003,2019,63.0,Estuary,mqims 2016-2020.pdf,Moderate,MODERN,1.68306,110.423,1.0
Sarawak,Kuala Sungai Santubong,MMQE004,2019,87.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.70127,110.297,1.0
Sarawak,Kuala Batang Krian (Kabong),MMQE005,2019,80.0,Estuary,mqims 2016-2020.pdf,Good,MODERN,1.78889,111.099,1.0
